Team,Year,Player Name,Player Position
pittsburgh-steelers,2017,Javon Hargrave,"<div class=""td w10 rostercell_pos hidden-xs"">DT</div>"
pittsburgh-steelers,2017,James Harrison,"<div class=""td w10 rostercell_pos hidden-xs"">LB</div>"
pittsburgh-steelers,2017,Jerald Hawkins,"<div class=""td w10 rostercell_pos hidden-xs"">OT</div>"
pittsburgh-steelers,2017,Cameron Heyward,"<div class=""td w10 rostercell_pos hidden-xs"">DT</div>"
pittsburgh-steelers,2017,Darrius Heyward-Bey,"<div class=""td w10 rostercell_pos hidden-xs"">WR</div>"
pittsburgh-steelers,2017,Mike Hilton,"<div class=""td w10 rostercell_pos hidden-xs"">DB</div>"
pittsburgh-steelers,2017,Chris Hubbard,"<div class=""td w10 rostercell_pos hidden-xs"">OT</div>"
pittsburgh-steelers,2017,Justin Hunter,"<div class=""td w10 rostercell_pos hidden-xs"">WR</div>"
pittsburgh-steelers,2017,Jesse James,"<div class=""td w10 rostercell_pos hidden-xs"">TE</div>"
pittsburgh-steelers,2017,Steven Johnson,"<div class=""td w10 rostercell_pos hidden-xs"">LB</div>"
pittsburgh-steelers,2017,Landry Jones,"<div class=""td w10 rostercell_pos hidden-xs"">QB</div>"
pittsburgh-steelers,2017,Tyler Matakevich,"<div class=""td w10 rostercell_pos hidden-xs"">LB</div>"
pittsburgh-steelers,2017,Daniel McCullers,"<div class=""td w10 rostercell_pos hidden-xs"">DT</div>"
pittsburgh-steelers,2017,Vance McDonald,"<div class=""td w10 rostercell_pos hidden-xs"">TE</div>"
pittsburgh-steelers,2017,Michael Mitchell,"<div class=""td w10 rostercell_pos hidden-xs"">DB</div>"
pittsburgh-steelers,2017,Arthur Moats,"<div class=""td w10 rostercell_pos hidden-xs"">LB</div>"
pittsburgh-steelers,2017,Roosevelt Nix,"<div class=""td w10 rostercell_pos hidden-xs"">RB</div>"
pittsburgh-steelers,2017,Maurkice Pouncey,"<div class=""td w10 rostercell_pos hidden-xs"">C</div>"
pittsburgh-steelers,2017,Stevan Ridley,"<div class=""td w10 rostercell_pos hidden-xs"">RB</div>"
pittsburgh-steelers,2017,Ben Roethlisberger,"<div class=""td w10 rostercell_pos hidden-xs"">QB</div>"
pittsburgh-steelers,2017,Eli Rogers,"<div class=""td w10 rostercell_pos hidden-xs"">WR</div>"
pittsburgh-steelers,2017,Coty Sensabaugh,"<div class=""td w10 rostercell_pos hidden-xs"">DB</div>"
pittsburgh-steelers,2017,Ryan Shazier,"<div class=""td w10 rostercell_pos hidden-xs"">LB</div>"
pittsburgh-steelers,2017,JuJu Smith-Schuster,"<div class=""td w10 rostercell_pos hidden-xs"">WR</div>"
pittsburgh-steelers,2017,Sean Spence,"<div class=""td w10 rostercell_pos hidden-xs"">LB</div>"
pittsburgh-steelers,2017,Cameron Sutton,"<div class=""td w10 rostercell_pos hidden-xs"">DB</div>"
pittsburgh-steelers,2017,Fitzgerald Toussaint,"<div class=""td w10 rostercell_pos hidden-xs"">RB</div>"
pittsburgh-steelers,2017,Stephon Tuitt,"<div class=""td w10 rostercell_pos hidden-xs"">DE</div>"
pittsburgh-steelers,2017,Alejandro Villanueva,"<div class=""td w10 rostercell_pos hidden-xs"">OT</div>"
